#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
1668        0.00075489       4.06337e-05
1669        0.000331012       1.37501e-05
1670        0.00016577       1.03574e-05
1671        0.000504076       1.77927e-05
1672        0.000632954       4.37722e-05
1673        0.000241434       1.06796e-05
1674        0.000230529       1.85906e-05
1675        0.000672703       3.80839e-05
1676        0.000514289       1.96313e-05
1677        0.000808817       5.65251e-05
1678        0.000563744       1.71948e-05
1679        0.000376203       2.65101e-05
1680        0.000486172       3.73865e-05
1681        0.001065       3.73951e-05
1682        0.000558699       1.54083e-05
1683        0.0010349       7.10979e-05
1684        0.000529106       3.54399e-05
1685        0.000552054       3.59263e-05
1686        0.000951924       5.99057e-05
1687        0.000626383       3.07365e-05
1688        0.000256481       1.42977e-05
1689        0.000577339       2.00703e-05
1690        0.0005725       7.00664e-06
1691        0.000878051       1.77399e-05
1692        0.000792554       4.84706e-05
1693        0.00188652       0.000210383
1694        0.000593057       1.17003e-05
1695        0.000929162       4.29611e-05
1696        0.000583789       3.01394e-05
1697        0.000855231       3.9041e-05
1698        0.00054694       2.55596e-05
1699        0.000912503       5.8455e-05
1700        0.000248248       7.3803e-06
1701        0.000313083       4.45285e-05
1702        0.000825808       3.38896e-05
1703        0.000649873       2.17508e-05
1704        0.000701152       6.71903e-05
1705        0.000625597       2.15697e-05
1706        0.000604566       3.11218e-05
1707        0.00115141       3.67231e-05
1708        0.000701773       1.98061e-05
1709        0.00033019       2.49979e-05
1710        0.000265748       1.36192e-05
1711        0.000958489       4.09475e-05
1712        0.000683252       3.85e-05
1713        0.000301605       9.98143e-06
1714        0.000671149       3.49224e-05
1715        0.000703844       4.61064e-05
1716        0.000662057       4.86457e-05
1717        0.000654347       3.38192e-05
1718        0.000475957       1.53812e-05
1719        0.000439476       2.52482e-05
1720        0.000810373       3.45003e-05
1721        0.000362078       1.29471e-05
1722        0.000247897       2.068e-05
1723        0.00048505       1.55988e-05
1724        0.000707882       5.45116e-05
1725        0.000321317       1.78726e-05
1726        0.000719539       3.24424e-05
1727        0.00041986       2.94927e-05
1728        0.000729093       5.01258e-05
1729        0.000492585       4.99393e-05
1730        0.000715505       1.73422e-05
1731        0.000329797       8.33681e-06
1732        0.000364991       1.93033e-05
1733        0.00161361       6.1655e-05
1734        0.000626503       8.35861e-06
1735        0.000562799       3.32466e-05
1736        0.000495548       3.82353e-05
1737        0.000954874       5.42711e-05
1738        0.000761063       8.22729e-05
1739        0.000369455       9.72659e-06
1740        0.000483444       1.31997e-05
1741        0.000885189       0.000105097
1742        0.000577       2.70257e-05
1743        0.00111706       8.34018e-05
1744        0.000448925       1.3759e-05
1745        0.00070109       1.44907e-05
1746        0.000848898       3.28246e-05
1747        0.00116449       9.81686e-05
1748        0.000785836       3.45369e-05
1749        0.000660206       5.13165e-05
1750        0.000672361       1.34434e-05
1751        0.000749109       5.79141e-05
1752        0.000810216       6.27984e-05
1753        0.000610411       2.20214e-05
1754        0.0011148       6.64725e-05
1755        0.000502581       2.57298e-05
1756        0.000370026       2.3306e-05
1757        0.000584353       3.78462e-05
1758        0.000568589       7.05241e-06
1759        0.000835131       3.04436e-05
1760        0.000812777       3.15384e-05
1761        0.000820622       2.02141e-05
1762        0.0014031       5.12679e-05
1763        0.00164125       0.000134247
1764        0.000626707       9.26559e-05
1765        0.000856158       3.93405e-05
1766        0.000695011       3.50221e-05
1767        0.000345019       2.84505e-05
1768        0.000609438       7.69091e-05
1769        0.000666848       6.59837e-05
1770        0.000581599       2.64129e-05
1771        0.000567705       1.015e-05
1772        0.000699549       5.40333e-05
1773        0.00227247       0.000177949
1774        0.000690592       2.99532e-05
1775        0.00124712       0.000183835
1776        0.00204561       0.000255614
1777        0.00187987       6.87834e-05
1778        0.000738158       4.02067e-05
1779        0.000784646       6.39389e-05
1780        0.000989926       2.67076e-05
1781        0.000553652       1.8984e-05
1782        0.000550094       1.3895e-05
1783        0.000283065       1.71318e-05
1784        0.0012528       4.76342e-05
1785        0.00123525       3.8783e-05
1786        0.00131921       8.6225e-05
1787        0.00057334       2.37816e-05
1788        0.00085156       4.07333e-05
1789        0.000441572       3.23289e-05
1790        0.00160437       0.000111788
1791        0.000460568       2.59706e-05
1792        0.0010004       3.14262e-05
1793        0.00140665       8.16506e-05
1794        0.00167401       7.90075e-05
1795        0.00060896       8.13258e-05
1796        0.00138931       9.03119e-05
1797        0.000991939       3.46387e-05
1798        0.000493019       5.34828e-05
1799        0.000185675       1.05996e-05
1800        0.000207955       1.68339e-06
1801        0.000618236       1.50675e-05
1802        0.00142495       7.84922e-05
1803        0.000561032       1.64693e-05
1804        0.000315109       1.18266e-05
1805        0.000705821       2.52621e-05
1806        0.000427206       2.8626e-05
1807        0.00178914       6.63976e-05
1808        0.000263013       1.86628e-05
1809        0.000863146       2.57925e-05
1810        0.000621484       5.34863e-05
1811        0.000655792       1.75113e-05
1812        0.000552757       4.01555e-05
1813        0.000382586       2.33301e-05
1814        0.000600711       5.82582e-05
1815        0.000189517       1.21096e-05
1816        0.00082188       4.0134e-05
1817        0.000333299       5.45058e-05
1818        0.000924429       1.37699e-05
1819        0.00110664       0.0001305
1820        0.000688791       3.52374e-05
1821        0.00123447       5.58066e-05
1822        0.000135495       5.44916e-06
1823        0.00178997       0.000116205
1824        0.00082392       2.88042e-05
1825        0.000759412       3.18114e-05
1826        0.000571931       3.83883e-05
1827        0.00120564       5.46061e-05
1828        0.000860496       6.18888e-05
1829        0.000733758       2.00671e-05
1830        0.00173076       6.25356e-05
1831        0.000930522       7.81507e-05
1832        0.001065       3.88649e-05
1833        0.000421902       1.83521e-05
1834        0.00178973       0.00021736
1835        0.00128959       2.66476e-05
1836        0.00125225       5.51743e-05
1837        0.000623084       3.52301e-05
1838        0.000653587       4.09134e-05
1839        0.00076322       3.30722e-05
1840        0.000795569       1.67488e-05
1841        0.000444349       3.78511e-05
1842        0.000942061       4.93193e-05
1843        0.000968824       4.8549e-05
1844        0.000834103       9.75457e-05
1845        0.00142867       3.30049e-05
1846        0.00144674       4.52837e-05
1847        0.000546081       4.87688e-05
1848        0.000787812       2.12462e-05
1849        0.000619488       1.81743e-05
1850        0.000782437       3.02384e-05
1851        0.000814944       7.02633e-05
1852        0.00052593       2.33655e-05
1853        0.00102549       8.69164e-05
1854        0.00134497       7.00787e-05
1855        0.000953761       0.000120339
1856        0.000835362       4.72603e-05
1857        0.000420001       2.72702e-05
1858        0.00101531       0.000100402
1859        0.00141154       0.00027903
1860        0.0014299       0.000107173
1861        0.000747714       4.88145e-05
1862        0.00106571       9.74289e-05
1863        0.0009709       5.51981e-05
1864        0.00246269       0.00024775
1865        0.00097889       3.61167e-05
1866        0.000437107       1.40336e-05
1867        0.000951202       0.000118882
1868        0.000414159       1.30747e-05
1869        0.00132909       5.51215e-05
1870        0.0013794       6.05595e-05
1871        0.000689419       5.38312e-05
1872        0.000569395       3.36224e-05
1873        0.00110029       4.00852e-05
1874        0.000810266       3.67263e-05
1875        0.000935199       4.38371e-05
1876        0.000787364       6.06547e-05
1877        0.00114115       9.78679e-05
1878        0.00118569       0.000100423
1879        0.000874396       5.231e-05
1880        0.00054583       2.24219e-05
1881        0.000785588       3.11189e-05
1882        0.000372219       1.99795e-05
1883        0.000833602       2.21677e-05
1884        0.000748817       3.60881e-05
1885        0.000433314       2.08409e-05
1886        0.000470108       1.32207e-05
1887        0.000844099       3.02619e-05
1888        0.00087347       1.90266e-05
1889        0.000846329       2.71358e-05
1890        0.000960261       4.27069e-05
1891        0.000752198       3.09145e-05
1892        0.000484647       2.87738e-05
1893        0.000402967       2.85941e-05
1894        0.000762135       4.8852e-05
1895        0.000691758       3.50782e-05
1896        0.000760501       4.39693e-05
1897        0.000912309       7.13357e-05
1898        0.000450839       1.55596e-05
1899        0.000802318       3.14305e-05
1900        0.000977558       4.13443e-05
1901        0.000505855       6.44554e-05
1902        0.000442624       3.87803e-05
1903        0.00181506       7.52547e-05
1904        0.000351149       7.84965e-06
1905        0.0010239       3.0799e-05
1906        0.000336958       1.09151e-05
1907        0.00148401       6.51584e-05
1908        0.00113771       0.000214054
1909        0.000979703       4.62587e-05
1910        0.000800367       3.42487e-05
1911        0.000519615       1.73349e-05
1912        0.00109419       4.48743e-05
1913        0.00166778       0.000192047
1914        0.000532651       6.2315e-05
1915        0.000272656       1.52306e-05
1916        0.000557296       1.61892e-05
1917        0.000568992       3.63415e-05
1918        0.000355805       2.23262e-05
1919        0.00144077       9.70293e-05
1920        0.00100779       2.69949e-05
1921        0.000817009       4.77445e-05
1922        0.00198575       0.000197954
1923        0.00106505       3.18203e-05
1924        0.000585681       3.19529e-05
1925        0.000430087       1.48311e-05
1926        0.000245193       2.13332e-05
1927        0.000451505       1.68635e-05
1928        0.00141455       9.39198e-05
1929        0.000620632       2.69939e-05
1930        0.00139946       6.97448e-05
1931        0.000323054       2.53293e-05
1932        0.00101366       9.99883e-05
1933        0.00062074       4.20073e-05
1934        0.000605576       4.20598e-05
1935        0.0012191       0.000106876
1936        0.000867212       6.20352e-05
1937        0.000570175       2.0412e-05
1938        0.000778761       5.66769e-05
1939        0.000794684       9.91133e-05
1940        0.00131267       0.00010688
1941        0.000368216       3.91476e-05
1942        0.000606409       6.11924e-05
1943        0.00248416       0.000308954
1944        0.000823481       9.99766e-05
1945        0.000424584       3.09358e-05
1946        0.00073484       4.00987e-05
1947        0.00180635       9.52359e-05
1948        0.000708465       0.000171822
1949        0.000492369       5.73041e-05
1950        0.00135917       0.000100341
1951        0.000762008       4.72737e-05
1952        0.000604444       3.09043e-05
1953        0.00129294       6.39995e-05
1954        0.000833386       5.21015e-05
1955        0.000297802       8.89988e-06
1956        0.000434557       4.69397e-05
1957        0.000635803       3.66431e-05
1958        0.00153131       5.29405e-05
1959        0.000634406       3.49741e-05
1960        0.00125831       5.57749e-05
1961        0.00144285       6.09953e-05
1962        0.00114572       3.05042e-05
1963        0.00107394       0.000133316
1964        0.00134198       9.13495e-05
1965        0.000383585       1.58969e-05
1966        0.000529915       3.29387e-05
1967        0.000814755       3.04604e-05
1968        0.00131301       9.56705e-05
1969        0.00106916       6.05576e-05
1970        0.00131468       6.28717e-05
1971        0.000898917       4.85808e-05
1972        0.000894882       4.32384e-05
1973        0.000934973       5.91776e-05
1974        0.000329795       1.92562e-05
1975        0.00096087       2.92636e-05
1976        0.000413076       1.40886e-05
1977        0.00063435       5.95498e-05
1978        0.00104125       7.28686e-05
1979        0.000811223       9.74043e-05
1980        0.00137808       6.56427e-05
1981        0.000717833       5.55682e-05
1982        0.0021972       0.000129981
1983        0.000569892       2.2392e-05
1984        0.000602302       7.05587e-05
1985        0.000510369       4.14435e-05
1986        0.000443904       2.05309e-05
1987        0.000950525       8.2507e-05
1988        0.00180605       0.000105566
1989        0.000519527       6.02373e-05
1990        0.00117895       5.43474e-05
1991        0.00140582       3.70604e-05
1992        0.00160382       0.000166856
1993        0.00120654       0.000111248
1994        0.000520398       3.37652e-05
1995        0.000467288       1.97644e-05
1996        0.000449726       2.82261e-05
1997        0.00044632       9.64114e-06
1998        0.000854578       2.98874e-05
1999        0.0011778       0.000234028
2000        0.00139096       0.000167721
2001        0.00236595       0.000365161
2002        0.0026679       0.000163443
2003        0.00145285       6.52693e-05
2004        0.000743928       4.84365e-05
2005        0.000900596       4.1578e-05
2006        0.000771196       2.00124e-05
2007        0.00141546       3.9858e-05
2008        0.000730135       6.82279e-05
2009        0.000957974       2.73771e-05
2010        0.000656704       4.19546e-05
2011        0.00197687       4.90255e-05
2012        0.00153982       2.48102e-05
2013        0.000480782       5.40869e-05
2014        0.00103431       5.30151e-05
2015        0.000513373       2.82405e-05
2016        0.000367472       1.08087e-05
2017        0.00163086       7.15297e-05
2018        0.00111868       3.94103e-05
2019        0.00180965       9.85977e-05
2020        0.00182898       0.000122947
2021        0.00154233       6.77545e-05
2022        0.0017637       0.000127041
2023        0.00113361       3.13546e-05
2024        0.00111162       3.33001e-05
2025        0.00115398       0.000105873
2026        0.00141152       3.03687e-05
2027        0.000869679       0.000118665
2028        0.00122512       5.02569e-05
2029        0.00135438       6.08542e-05
2030        0.000493722       3.24901e-05
2031        0.00130508       6.46095e-05
2032        0.000644737       0.00011994
2033        0.00207186       0.000148216
2034        0.000375159       2.54047e-05
2035        0.00181514       0.00010305
2036        0.00212167       9.26784e-05
2037        0.000945022       4.14093e-05
2038        0.00108899       2.53788e-05
2039        0.000584886       8.23775e-05
2040        0.0003337       2.87223e-05
2041        0.000814128       2.81356e-05
2042        0.00118725       7.64817e-05
2043        0.00123395       8.49448e-05
2044        0.00175288       0.000135363
2045        0.000775694       1.6943e-05
2046        0.00151196       0.000141727
2047        0.00108145       1.95552e-05
2048        0.000382134       2.72543e-05
2049        0.0016238       0.000100353
2050        0.00137607       0.000109494
2051        0.000716228       3.14434e-05
2052        0.00171562       6.73053e-05
2053        0.000248572       4.86246e-06
2054        0.00127447       0.000123849
2055        0.00062322       5.25865e-05
2056        0.00123161       6.78811e-05
2057        0.00150524       5.63513e-05
2058        0.00138164       8.49492e-05
2059        0.00199494       9.80153e-05
2060        0.00169094       0.000138389
2061        0.000838251       4.86083e-05
2062        0.000641584       4.71226e-05
2063        0.000960723       7.45762e-05
2064        0.0026003       0.000631599
2065        0.000687789       4.61346e-05
2066        0.000653031       4.72219e-05
2067        0.00110533       6.549e-05
2068        0.00193291       8.87709e-05
2069        0.00162862       4.55966e-05
2070        0.000547828       5.25298e-05
2071        0.00151155       9.75842e-05
2072        0.00162815       0.000132283
2073        0.0019248       5.97354e-05
2074        0.00137204       7.88998e-05
2075        0.00112909       1.88266e-05
2076        0.000946635       2.28058e-05
2077        0.000631752       1.80458e-05
2078        0.00103318       0.000145441
2079        0.000966173       4.80872e-05
2080        0.0018895       0.000116656
2081        0.00132401       4.04343e-05
2082        0.000828084       0.000103733
2083        0.000625047       1.95745e-05
2084        0.00140957       6.23849e-05
2085        0.00119733       3.73239e-05
2086        0.00135907       6.00729e-05
2087        0.0015139       8.25296e-05
2088        0.00118425       2.03092e-05
2089        0.0013541       6.13972e-05
2090        0.00175203       0.000171133
2091        0.000290306       5.63299e-06
2092        0.000899115       6.89488e-05
2093        0.000612554       2.84111e-05
2094        0.000875326       2.53903e-05
2095        0.00152453       0.000169864
2096        0.00098105       7.09933e-05
2097        0.00162998       7.94158e-05
2098        0.0015782       0.000102362
2099        0.00114168       3.22742e-05
2100        0.000719808       3.58233e-05
2101        0.0017058       6.97357e-05
2102        0.000972716       3.14406e-05
2103        0.00186313       8.10483e-05
2104        0.000702124       7.55605e-05
2105        0.000681356       2.94422e-05
2106        0.00117257       3.80872e-05
2107        0.000611476       2.70854e-05
2108        0.000506092       5.185e-05
2109        0.000538209       6.21462e-05
2110        0.000548301       4.32696e-05
2111        0.0016175       3.35253e-05
2112        0.000815734       5.7352e-05
2113        0.00210166       6.88963e-05
2114        0.000641078       2.78276e-05
2115        0.000598887       4.31824e-05
2116        0.00126585       0.000102642
2117        0.000752268       7.29383e-05
2118        0.00127731       8.61153e-05
2119        0.00106423       0.000101767
2120        0.000333215       1.24007e-05
2121        0.000729605       3.84395e-05
2122        0.00250271       0.000260053
2123        0.00106319       5.20746e-05
2124        0.00156009       0.000195871
2125        0.0011572       0.000167756
2126        0.000659671       3.00238e-05
2127        0.00125501       3.95549e-05
2128        0.000882168       7.65826e-05
2129        0.00154292       2.71236e-05
2130        0.00173369       7.09748e-05
2131        0.000723257       1.34056e-05
2132        0.00113284       4.07145e-05
2133        0.00135441       9.65729e-05
2134        0.00182928       0.00012455
2135        0.0014885       7.77624e-05
2136        0.00168976       6.2936e-05
2137        0.000901887       2.07742e-05
2138        0.000884529       3.20153e-05
2139        0.000993367       0.000106067
2140        0.00137553       0.000101513
2141        0.00108474       5.24134e-05
2142        0.000614115       6.02378e-05
2143        0.000334162       2.17073e-05
2144        0.00111142       7.89612e-05
2145        0.00112238       3.575e-05
2146        0.00232649       0.000260113
2147        0.00241499       0.000129849
2148        0.00186172       8.48916e-05
2149        0.00109273       4.67525e-05
2150        0.00149569       7.76299e-05
2151        0.00118357       3.71726e-05
2152        0.000569071       2.67899e-05
2153        0.00139291       2.75695e-05
2154        0.00124121       1.43563e-05
2155        0.00265023       0.000148841
2156        0.000490964       3.98453e-05
2157        0.00215884       4.53972e-05
2158        0.000856704       4.23185e-05
2159        0.00168208       3.0188e-05
2160        0.00159709       4.64765e-05
2161        0.00159143       9.74824e-05
2162        0.00111455       5.28556e-05
2163        0.00107273       5.9414e-05
2164        0.000593356       1.23042e-05
2165        0.000780885       3.09776e-05
2166        0.00106351       4.47064e-05
2167        0.000296602       6.33755e-06
2168        0.0014387       6.43431e-05
2169        0.00170787       5.38084e-05
2170        0.00119396       6.24005e-05
2171        0.000573747       1.62816e-05
2172        0.000410834       1.40021e-05
2173        0.000702839       1.46041e-05
2174        0.000924164       3.97208e-05
2175        0.000356412       1.65584e-05
2176        0.00136328       8.33159e-05
2177        0.00124819       0.000102703
2178        0.0013512       7.97439e-05
2179        0.00193664       7.72776e-05
2180        0.00170096       0.000110693
2181        0.000783613       5.36351e-05
2182        0.00134323       0.000139915
2183        0.000833538       1.52183e-05
2184        0.00146279       0.000103643
2185        0.00141962       9.29861e-06
2186        0.00073476       3.58533e-05
2187        0.00132295       5.90861e-05
2188        0.00172567       3.03294e-05
2189        0.00139122       7.23737e-05
2190        0.000717818       2.17305e-05
2191        0.000618476       3.02464e-05
2192        0.000986021       2.66767e-05
2193        0.0016731       6.90563e-05
2194        0.000917398       1.85218e-05
2195        0.000790443       6.8737e-05
2196        0.00125002       3.43248e-05
2197        0.000810844       1.92969e-05
2198        0.00132229       7.85754e-05
2199        0.00135875       4.32037e-05
2200        0.000599677       2.62628e-05
2201        0.00127606       6.63228e-05
2202        0.00142147       9.09878e-05
2203        0.000837173       2.32817e-05
2204        0.000456838       2.03776e-05
2205        0.00107376       6.36958e-05
2206        0.000918288       4.27382e-05
2207        0.00100087       7.52799e-05
2208        0.000271997       1.58045e-05
2209        0.00120683       3.23589e-05
2210        0.00156507       0.000160791
2211        0.00156839       0.00013678
2212        0.00143853       7.96378e-05
2213        0.00151849       9.72083e-05
2214        0.0014122       7.22817e-05
2215        0.00233484       5.17082e-05
2216        0.000874244       2.89221e-05
2217        0.00088357       3.92966e-05
2218        0.000892858       3.7828e-05
2219        0.000798309       3.83684e-05
2220        0.00170873       0.000114188
2221        0.00183979       0.000120342
2222        0.00119261       3.26936e-05
2223        0.000763911       2.4673e-05
2224        0.000876691       3.48787e-05
2225        0.000556544       2.58965e-05
2226        0.000614135       2.65149e-05
2227        0.0027313       7.57092e-05
2228        0.00144357       7.13312e-05
2229        0.00142777       7.88316e-05
2230        0.000878936       3.63346e-05
2231        0.00155759       7.93093e-05
2232        0.000648221       3.11523e-05
2233        0.000986679       0.000144931
2234        0.00159918       0.000141929
2235        0.00277787       0.00014923
2236        0.00173732       0.000108747
2237        0.00129927       3.91287e-05
2238        0.00155935       4.64948e-05
2239        0.00099189       4.0647e-05
2240        0.000760957       1.97802e-05
2241        0.00171813       0.00016352
2242        0.000763342       0.000117944
2243        0.000669549       1.74992e-05
2244        0.000955665       6.52634e-05
2245        0.00069561       3.74154e-05
2246        0.00068109       3.96865e-05
2247        0.00048834       5.03166e-05
2248        0.00128566       5.43476e-05
2249        0.000354543       3.02277e-05
2250        0.00127457       8.30881e-05
2251        0.00342899       0.000140228
2252        0.00104422       5.25802e-05
2253        0.000897652       4.42727e-05
2254        0.00456529       0.000209713
2255        0.00250804       5.19403e-05
2256        0.00101395       0.000105643
2257        0.000956434       3.21335e-05
2258        0.00149946       5.00524e-05
2259        0.000580387       4.71163e-05
2260        0.000955865       3.8842e-05
2261        0.00109496       4.08318e-05
2262        0.00162245       0.00010272
2263        0.000539318       2.27122e-05
2264        0.000433718       2.37032e-05
2265        0.002021       0.000140857
2266        0.00240469       0.000151907
2267        0.000805744       5.88361e-05
2268        0.000912936       2.74317e-05
2269        0.00191925       0.000108261
2270        0.00111641       2.23983e-05
2271        0.00293837       0.00051915
2272        0.00433403       0.000312824
2273        0.000964481       6.69802e-05
2274        0.000930143       4.10391e-05
2275        0.00182547       7.89215e-05
2276        0.00185382       0.000166834
2277        0.00098231       7.02106e-05
2278        0.00206478       9.4728e-05
2279        0.00273947       9.96661e-05
2280        0.00120717       3.18424e-05
2281        0.0056228       0.000713164
2282        0.00127351       9.25864e-05
2283        0.00171524       7.68022e-05
2284        0.000514887       1.64546e-05
2285        0.00122193       5.82194e-05
2286        0.00132148       9.37339e-05
2287        0.00215935       9.89119e-05
2288        0.00101401       3.45495e-05
2289        0.000429333       1.30612e-05
2290        0.00181566       9.784e-05
2291        0.00112446       3.85676e-05
2292        0.000938698       5.1887e-05
2293        0.00175487       7.27791e-05
2294        0.000838798       6.68786e-05
2295        0.000981985       4.85967e-05
2296        0.00147332       4.03193e-05
2297        0.00304929       0.000260856
2298        0.000795066       1.82987e-05
2299        0.00107496       3.82426e-05
2300        0.000796009       5.0732e-05
2301        0.00252671       9.33653e-05
2302        0.00117731       4.76216e-05
2303        0.00132019       8.16526e-05
2304        0.000772785       3.92982e-05
2305        0.00130977       7.29807e-05
2306        0.000969126       3.17846e-05
2307        0.00147228       8.16592e-05
2308        0.000932266       3.47488e-05
2309        0.00110865       1.89816e-05
2310        0.00178165       5.57076e-05
2311        0.000741164       2.66009e-05
2312        0.00367166       2.5146e-05
2313        0.00158579       5.56941e-05
2314        0.000987668       2.61714e-05
2315        0.00162259       9.01862e-05
2316        0.000776989       3.10686e-05
2317        0.00169989       0.000172638
2318        0.00644738       0.00133483
2319        0.00175354       0.000134277
2320        0.00146731       7.21121e-05
2321        0.00192499       7.89755e-05
2322        0.00291388       0.000128271
2323        0.00263106       0.000175971
2324        0.000817109       0.000113088
2325        0.00149281       5.56915e-05
2326        0.000962755       4.99561e-05
2327        0.00119492       4.63172e-05
2328        0.00181519       0.000173503
2329        0.000562907       2.27482e-05
2330        0.00166832       5.64487e-05
2331        0.000873025       6.89171e-05
2332        0.00167328       9.60043e-05
2333        0.00145862       0.000116203
2334        0.00171188       0.00010286
2335        0.0010577       6.27266e-05
2336        0.000877987       6.04862e-05
2337        0.00144961       5.02299e-05
2338        0.00172014       4.77137e-05
2339        0.00130354       5.61984e-05
2340        0.00157835       6.13913e-05
2341        0.00118542       7.19886e-05
2342        0.000887008       0.000103034
2343        0.0020087       7.96825e-05
2344        0.0015738       0.000125857
2345        0.00174902       0.000128876
2346        0.00168821       5.0246e-05
2347        0.000809878       6.69588e-05
2348        0.00137748       0.000131951
2349        0.00170911       8.04763e-05
2350        0.000870569       8.32347e-05
2351        0.000797288       3.24475e-05
2352        0.00123215       0.00012598
2353        0.000968567       7.55537e-05
2354        0.00114285       5.85092e-05
2355        0.000777511       3.74202e-05
2356        0.0010948       2.13382e-05
2357        0.00191226       0.000113812
2358        0.00109507       5.47887e-05
2359        0.00176696       9.15028e-05
2360        0.00228617       5.16594e-05
2361        0.000836854       4.97478e-05
2362        0.003403       0.000243579
2363        0.00177804       0.000124929
2364        0.000606345       4.97707e-05
2365        0.00131506       3.57174e-05
2366        0.000713143       7.08703e-05
2367        0.00257031       0.000846804
2368        0.00114745       8.14913e-05
2369        0.00196431       5.52423e-05
2370        0.00102213       5.38926e-05
2371        0.0023579       0.000119943
2372        0.00079674       3.35546e-05
2373        0.000920224       3.3502e-05
2374        0.0017718       0.000132118
2375        0.00169195       0.000107394
2376        0.00173936       0.000152662
2377        0.000962688       3.23551e-05
2378        0.000526985       5.26965e-05
2379        0.000482415       1.54079e-05
2380        0.00103532       8.04486e-05
2381        0.00335023       0.000214284
2382        0.00271087       0.000111584
2383        0.00092893       4.17947e-05
2384        0.00203174       3.77049e-05
2385        0.000358956       1.04697e-05
2386        0.00342531       0.00015825
2387        0.000565935       2.60439e-05
2388        0.000517507       2.2563e-05
2389        0.000545993       1.60089e-05
2390        0.000493703       2.34086e-05
2391        0.00153376       4.48453e-05
2392        0.00068953       6.68386e-05
2393        0.000771404       3.02065e-05
2394        0.000882236       4.37259e-05
2395        0.000950675       3.61981e-05
2396        0.0007798       4.89029e-05
2397        0.00207877       0.000103833
2398        0.000982396       7.44709e-05
2399        0.00102908       4.97259e-05
2400        0.000906868       5.36703e-05
2401        0.00181031       9.01754e-05
2402        0.0013702       4.82675e-05
2403        0.000451769       2.71968e-05
2404        0.000589983       6.09575e-05
2405        0.0025059       0.000266872
2406        0.00105791       0.00013869
2407        0.000417756       1.39121e-05
2408        0.00149732       9.12129e-05
2409        0.00141411       3.93185e-05
2410        0.00164206       5.64957e-05
2411        0.00158358       0.000130006
2412        0.00210612       0.0003378
2413        0.00131801       7.05066e-05
2414        0.00128455       7.9519e-05
2415        0.00288425       0.000288658
2416        0.00271388       0.000121649
2417        0.00162967       5.10811e-05
2418        0.00288402       8.47774e-05
2419        0.00155826       0.000132565
2420        0.00113705       2.72529e-05
2421        0.00180971       0.000136407
2422        0.00125543       4.86969e-05
2423        0.00479188       0.000552343
2424        0.00112265       6.71892e-05
2425        0.00127695       0.000114169
2426        0.00171935       3.3248e-05
2427        0.00206314       0.000166503
2428        0.000724805       1.93722e-05
2429        0.00342632       0.000290909
2430        0.00213882       6.2585e-05
2431        0.00122733       3.79693e-05
2432        0.00432225       0.000215127
2433        0.0011882       6.92653e-05
2434        0.00195224       0.000111211
2435        0.000934979       3.50615e-05
2436        0.00119486       8.81557e-05
2437        0.00171259       0.000168963
2438        0.0017023       3.47999e-05
2439        0.000861083       9.08389e-05
2440        0.00133675       7.47317e-05
2441        0.00211089       5.54987e-05
2442        0.00232683       0.000185941
2443        0.00145674       6.456e-05
2444        0.00209381       6.88082e-05
2445        0.00197233       9.16388e-05
2446        0.00200824       0.000117067
2447        0.00239855       9.77916e-05
2448        0.00140065       9.20684e-05
2449        0.00126603       7.67163e-05
2450        0.0013867       5.27528e-05
2451        0.00116304       7.8299e-05
2452        0.00063769       7.20951e-05
2453        0.00142773       0.000251388
2454        0.00475127       0.000386801
2455        0.00169432       8.2987e-05
2456        0.00180366       0.000120754
2457        0.00105481       3.93524e-05
2458        0.00130802       9.89185e-05
2459        0.000933292       8.18382e-05
2460        0.00170528       8.33383e-05
2461        0.00221372       0.000102311
2462        0.000807447       2.12514e-05
2463        0.000664673       4.47148e-05
2464        0.00081436       8.18486e-05
2465        0.000789951       2.10618e-05
2466        0.0011254       0.00011165
2467        0.00102022       8.32986e-05
2468        0.000905442       4.74033e-05
2469        0.00114415       0.000103889
2470        0.00113012       3.15131e-05
2471        0.00106119       6.0384e-05
2472        0.00272543       7.07745e-05
2473        0.00154404       0.000161197
2474        0.000732368       3.12882e-05
2475        0.000756498       9.09294e-05
2476        0.00145785       0.0001047
2477        0.000956418       5.29659e-05
2478        0.00232267       0.000107391
2479        0.00100454       5.51242e-05
2480        0.00203688       4.07449e-05
2481        0.00189169       0.00015549
2482        0.00100583       5.11183e-05
2483        0.0015114       5.1453e-05
2484        0.00188499       0.000101514
2485        0.00060976       3.57418e-05
2486        0.00123372       4.9744e-05
2487        0.0020323       2.07405e-05
2488        0.000819079       2.62576e-05
2489        0.00129065       6.93192e-05
2490        0.000694521       5.46581e-05
2491        0.00139932       5.29376e-05
2492        0.000704807       4.55862e-05
2493        0.00149117       4.92949e-05
2494        0.000820792       3.50514e-05
2495        0.00136972       0.000110152
2496        0.000975128       6.3396e-05
2497        0.00127655       9.41915e-05
2499        0.00262279       9.79223e-05
2500        0.00162141       6.95888e-05
2501        0.00377973       0.000275834
2502        0.00275387       0.000190938
2503        0.000782404       4.41566e-05
2504        0.00182426       9.20783e-05
2505        0.00119976       4.3629e-05
2506        0.000887247       4.85135e-05
2507        0.00164585       0.000193471
